time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2012-05-14T10:12:31.990Z,27.955,57.722,2,5.1,mb,89,52.8,,0.97,us,usp000jkdz,2014-11-07T01:47:47.536Z,"southern Iran",earthquake,,7,,30,reviewed,us,us
2012-05-07T00:29:14.500Z,27.565,58.672,10,4.1,mb,37,119.2,,,us,usp000jk3v,2014-11-07T01:47:45.406Z,"southeastern Iran",earthquake,,,,4,reviewed,teh,us
2012-04-29T11:58:42.100Z,28.811,57.421,90,4.4,mb,101,51.7,,,us,usp000jjsd,2014-11-07T01:47:38.430Z,"southern Iran",earthquake,,,,47,reviewed,teh,us
2012-04-18T17:40:39.560Z,27.941,58.063,72.3,5.1,mb,182,40.4,,0.99,us,usp000jj6q,2015-03-24T02:36:11.829Z,"southeastern Iran",earthquake,,,,81,reviewed,us,us
2012-03-26T00:06:19.480Z,27.721,58.834,74.6,4.9,mb,116,64.8,,0.87,us,usp000jgt3,2014-11-07T01:47:19.250Z,"southeastern Iran",earthquake,,,,53,reviewed,us,us
2012-03-15T06:17:07.000Z,32.09,55,8,4.5,mb,40,55.9,,,us,usp000jg9h,2014-11-07T01:47:15.090Z,"central Iran",earthquake,,,,10,reviewed,teh,us
2012-03-11T05:00:06.500Z,28.26,59.08,10,4.5,mb,65,67,,,us,usp000jg2u,2014-11-07T01:47:13.585Z,"southeastern Iran",earthquake,,,,13,reviewed,teh,us
2012-03-08T02:01:43.000Z,28.21,55.38,14,4.5,mb,101,70.5,,,us,usp000jfxk,2014-11-07T01:47:12.496Z,"southern Iran",earthquake,,,,29,reviewed,thr,us
2012-03-07T06:57:43.700Z,31.532,56.78,16.4,4.4,mb,101,50.3,,,us,usp000jfw8,2014-11-07T01:47:12.230Z,"central Iran",earthquake,,,,18,reviewed,thr,us
2012-03-05T19:30:15.200Z,27.88,56.89,14.1,4,mb,38,51,,,us,usp000jfug,2014-11-07T01:47:11.811Z,"southern Iran",earthquake,,,,2,reviewed,thr,us
2012-02-28T18:51:09.400Z,27.441,57.646,35,4.3,mb,63,90.8,,1.28,us,usp000jfj8,2014-11-07T01:47:05.587Z,"southern Iran",earthquake,,,,12,reviewed,us,us
2012-02-27T18:48:55.300Z,31.428,56.778,10,5.2,mb,211,50.9,,,us,usp000jfgu,2014-11-07T01:47:05.245Z,"central Iran",earthquake,,,,98,reviewed,teh,us
2012-02-15T18:57:36.400Z,32.075,58.559,5,4.6,mb,66,38,,,us,usp000jezm,2014-11-07T01:47:01.689Z,"eastern Iran",earthquake,,,,17,reviewed,teh,us
2012-01-09T19:53:35.300Z,27.034,55.726,14.2,5.2,mb,165,41.9,,,us,usp000jd9k,2014-11-07T01:46:45.370Z,"southern Iran",earthquake,,,,88,reviewed,thr,us
2011-12-20T04:46:33.000Z,27.65,57.22,14,4.7,mb,83,46.7,,,us,usp000jce0,2014-11-07T01:46:35.857Z,"southern Iran",earthquake,,,,12,reviewed,thr,us
2011-12-19T01:52:55.800Z,30.04,59.47,14.1,4.6,mblg,49,76.2,,,us,usp000jcct,2014-11-07T01:46:35.565Z,"eastern Iran",earthquake,,,,,reviewed,thr,teh
2011-12-16T21:10:44.100Z,30.816,56.779,6,4.4,mb,25,59.6,,,us,usp000jc98,2014-11-07T01:46:34.914Z,"central Iran",earthquake,,,,8,reviewed,teh,us
2011-12-10T16:13:51.200Z,32.204,58.502,10,4.7,mb,86,61.8,,,us,usp000jc18,2014-11-07T01:46:32.719Z,"eastern Iran",earthquake,,,,43,reviewed,teh,us
2011-11-21T01:56:41.800Z,32.2,59.92,14.2,5,mwc,124,30.7,,,us,usp000jb6f,2014-11-07T01:46:23.414Z,"eastern Iran",earthquake,,,,,reviewed,thr,gcmt
2011-11-20T07:20:16.600Z,26.727,55.35,38.5,4.3,mb,28,108.3,,,us,usp000jb55,2014-11-07T01:46:23.185Z,"southern Iran",earthquake,,,,16,reviewed,thr,us
2011-11-20T00:40:59.000Z,27.59,57.29,41,4.3,mb,37,108.2,,,us,usp000jb4n,2014-11-07T01:46:23.088Z,"southern Iran",earthquake,,,,7,reviewed,thr,us
2011-11-13T14:11:06.090Z,28.166,57.163,28.7,4.8,mb,86,48.6,,1.09,us,usp000jau7,2014-11-07T01:46:20.908Z,"southern Iran",earthquake,,,,32,reviewed,us,us
2011-11-13T08:00:15.200Z,28.15,59.299,20,4.6,mb,55,69.3,,,us,usp000jatq,2014-11-07T01:46:20.848Z,"southeastern Iran",earthquake,,,,16,reviewed,teh,us
2011-10-20T06:57:25.530Z,27.481,56.224,10,4.4,mb,47,62.2,,1.03,us,usp000j9kj,2014-11-07T01:46:08.180Z,"southern Iran",earthquake,,,,14,reviewed,us,us
2011-10-04T09:44:22.600Z,31.471,56.74,15,4.2,ml,20,121.2,,,us,usp000j8wv,2014-11-07T01:46:03.301Z,"central Iran",earthquake,,,,,reviewed,thr,thr
2011-09-23T22:12:40.600Z,26.742,55.844,21.8,4,mb,11,171.3,,,us,usp000j8fv,2014-11-07T01:45:56.818Z,"southern Iran",earthquake,,,,5,reviewed,teh,us
2011-09-19T22:30:53.000Z,29.46,56.83,3,4.6,mb,92,48.3,,,us,usp000j8a6,2014-11-07T01:45:55.821Z,"southern Iran",earthquake,,,,20,reviewed,teh,us
2011-09-05T18:45:02.100Z,31.187,56.925,14.1,4,mb,21,94.7,,,us,usp000j7ns,2014-11-07T01:45:50.654Z,"central Iran",earthquake,,,,3,reviewed,thr,us
2011-09-04T16:41:45.410Z,28.071,59.891,10,4.4,mb,18,75.5,,0.73,us,usp000j7kv,2014-11-07T01:45:50.118Z,"southeastern Iran",earthquake,,,,1,reviewed,us,us
2011-08-21T01:54:45.000Z,27.773,57.586,17,4,ml,33,85.9,,,us,usp000j6sn,2014-11-07T01:45:39.669Z,"southern Iran",earthquake,,,,,reviewed,teh,thr
2011-08-15T10:44:33.700Z,28.103,55.881,9.1,4.9,mb,103,37.3,,,us,usp000j6gp,2014-11-07T01:45:36.817Z,"southern Iran",earthquake,,,,43,reviewed,teh,us
2011-08-09T19:25:08.670Z,28.089,57.653,9.2,3.8,mblg,27,64.9,,,us,usp000j680,2014-11-07T01:45:35.111Z,"southern Iran",earthquake,,,,,reviewed,teh,teh
2011-08-02T18:08:31.790Z,32.296,59.957,12.6,4.4,mb,87,64.4,,,us,usp000j5vk,2014-11-07T01:45:32.714Z,"eastern Iran",earthquake,,,,42,reviewed,teh,us
2011-07-29T13:42:27.900Z,28.288,57.707,3.2,4,mblg,27,54.4,,,us,usp000j5pb,2014-11-07T01:45:27.911Z,"southern Iran",earthquake,,,,,reviewed,teh,teh
2011-07-28T22:27:22.610Z,28.134,57.535,10,4.6,mb,80,51.3,,0.99,us,usp000j5n0,2014-11-07T01:45:27.668Z,"southern Iran",earthquake,,,,33,reviewed,us,us
2011-07-28T22:27:13.700Z,28.198,57.452,20,4.1,mb,40,50.6,,,us,usp000j5mz,2014-11-07T01:45:27.664Z,"southern Iran",earthquake,,,,7,reviewed,teh,us
2011-07-26T04:58:48.200Z,27.43,56.58,8.3,4,mb,28,54.5,,,us,usp000j5gz,2014-11-07T01:45:26.684Z,"southern Iran",earthquake,,,,3,reviewed,thr,us
2011-07-21T03:09:26.000Z,26.52,59.55,11,4.6,mb,89,76.6,,,us,usp000j580,2014-11-07T01:45:24.637Z,"southeastern Iran",earthquake,,,,31,reviewed,teh,us
2011-07-01T05:22:37.000Z,32.69,59.85,15,4.2,mb,35,59.9,,,us,usp000j40p,2014-11-07T01:45:14.166Z,"eastern Iran",earthquake,,,,4,reviewed,thr,us
2011-06-26T20:17:56.500Z,28.214,59.88,14.6,4.5,mb,49,75,,,us,usp000j3tc,2014-11-07T01:45:10.863Z,"southeastern Iran",earthquake,,,,13,reviewed,teh,us
2011-06-26T19:47:00.000Z,30.21,57.63,13,5.1,mwc,126,55.4,,,us,usp000j3t9,2014-11-07T01:45:10.847Z,"eastern Iran",earthquake,,,,,reviewed,teh,gcmt
2011-06-26T10:45:24.000Z,31.99,55.73,5,4,mblg,27,118.9,,,us,usp000j3sm,2014-11-07T01:45:10.688Z,"central Iran",earthquake,,,,,reviewed,teh,teh
2011-06-15T02:46:02.700Z,27.816,57.728,27.3,4.3,mb,53,58.2,,,us,usp000j36j,2014-11-07T01:45:05.850Z,"southern Iran",earthquake,,,,15,reviewed,teh,us
2011-06-15T02:35:52.700Z,27.862,57.585,30.7,4,mb,46,78.1,,,us,usp000j36g,2014-11-07T01:45:05.828Z,"southern Iran",earthquake,,,,10,reviewed,teh,us
2011-06-15T02:00:57.300Z,27.899,57.565,29.6,4.3,ml,41,75.9,,,us,usp000j36d,2014-11-07T01:45:05.816Z,"southern Iran",earthquake,,,,,reviewed,teh,thr
2011-06-15T01:15:17.400Z,27.933,57.527,32,4.1,ml,21,108.9,,,us,usp000j369,2014-11-07T01:45:05.804Z,"southern Iran",earthquake,,,,,reviewed,teh,thr
2011-06-15T01:12:50.300Z,27.848,57.618,29.6,4,mb,36,79.2,,,us,usp000j368,2014-11-07T01:45:05.800Z,"southern Iran",earthquake,,,,8,reviewed,teh,us
2011-06-15T01:10:54.600Z,27.786,57.878,31,4.2,mb,14,117.5,,,us,usp000j367,2014-11-07T01:45:05.798Z,"southern Iran",earthquake,,,,4,reviewed,teh,us
2011-06-15T01:05:30.700Z,27.784,57.766,34,5.5,mwc,293,43.6,,,us,usp000j366,2014-11-07T01:45:05.770Z,"southern Iran",earthquake,,,,,reviewed,teh,gcmt
2011-06-15T01:03:22.200Z,27.906,57.618,31.3,4.3,mb,85,52.3,,,us,usp000j364,2014-11-07T01:45:05.760Z,"southern Iran",earthquake,,,,31,reviewed,teh,us
2011-04-30T08:55:13.000Z,30.73,57.35,6,4.1,mblg,25,63.4,,,us,usp000j0tj,2014-11-07T01:44:39.560Z,"eastern Iran",earthquake,,,,,reviewed,teh,teh
2011-04-13T03:37:09.500Z,27.99,58.98,18,4.3,mb,39,66.2,,,us,usp000hzup,2014-11-07T01:44:32.384Z,"southeastern Iran",earthquake,,,,9,reviewed,thr,us
2011-04-11T12:02:20.400Z,28.288,58.867,29.8,4.2,mblg,16,69,,,us,usp000hzrc,2014-11-07T01:44:31.588Z,"southeastern Iran",earthquake,,,,,reviewed,teh,teh
2011-03-22T02:32:11.200Z,28.27,59.15,14.1,4.1,mb,32,67.7,,,us,usp000hy7g,2014-11-07T01:44:17.110Z,"southeastern Iran",earthquake,,,,6,reviewed,thr,us
2011-03-21T06:02:25.300Z,28.216,59.392,6.2,4.3,mblg,13,78.8,,,us,usp000hy4s,2014-11-07T01:44:16.164Z,"southeastern Iran",earthquake,,,,,reviewed,teh,teh
2011-03-18T21:49:56.000Z,28.153,56.375,16.5,4.7,mb,102,40.5,,,us,usp000hxuq,2014-11-07T01:44:14.086Z,"southern Iran",earthquake,,,,41,reviewed,teh,us
2011-03-18T02:26:08.600Z,28.2,56.42,40,4,mb,55,51.9,,,us,usp000hxrx,2014-11-07T01:44:13.052Z,"southern Iran",earthquake,,,,8,reviewed,thr,us
2011-03-14T07:55:08.700Z,27.843,56.712,14.2,4.8,mb,78,42.3,,,us,usp000hx3x,2014-11-07T01:44:08.008Z,"southern Iran",earthquake,,,,30,reviewed,teh,us
2011-03-05T20:42:53.900Z,28.298,57.14,19.3,5.2,mwc,202,36.5,,,us,usp000hvd6,2014-11-07T01:43:51.920Z,"southern Iran",earthquake,,,,,reviewed,teh,gcmt
2011-02-23T03:26:00.500Z,26.73,57.52,25.7,4.4,mb,49,65.9,,,us,usp000huys,2014-11-07T01:43:43.142Z,"southern Iran",earthquake,,,,13,reviewed,thr,us
2011-02-06T08:13:11.530Z,28.227,56.339,10,4.6,mb,69,40.5,,0.86,us,usp000hu5g,2014-11-07T01:43:37.718Z,"southern Iran",earthquake,,,,24,reviewed,us,us
2011-01-30T17:56:10.300Z,28.21,59.11,16,4.1,mb,47,67.4,,,us,usp000htvb,2014-11-07T01:43:31.737Z,"southeastern Iran",earthquake,,,,9,reviewed,thr,us
2011-01-29T14:56:19.200Z,28.23,59.07,14.1,4,ml,20,136.1,,,us,usp000httg,2014-11-07T01:43:31.493Z,"southeastern Iran",earthquake,,,,,reviewed,thr,thr
2011-01-29T04:43:19.000Z,28.33,59.02,16,4.6,mb,92,63.7,,,us,usp000htt1,2014-11-07T01:43:31.296Z,"southeastern Iran",earthquake,,,,29,reviewed,teh,us
2011-01-29T00:50:18.000Z,28.15,59.08,15,4.4,mb,40,95.8,,,us,usp000htsv,2014-11-07T01:43:31.006Z,"southeastern Iran",earthquake,,,,22,reviewed,thr,us
2011-01-28T12:41:24.400Z,28.279,59.137,14.1,4.1,ml,14,218,,,us,usp000hts1,2014-11-07T01:43:30.772Z,"southeastern Iran",earthquake,,,,,reviewed,thr,thr
2011-01-28T06:34:04.100Z,28.44,58.96,14,4,mb,28,162.7,,,us,usp000htrp,2014-11-07T01:43:30.676Z,"southeastern Iran",earthquake,,,,7,reviewed,teh,us
2011-01-28T05:06:49.500Z,28.42,58.93,21,4.5,mb,76,65.4,,,us,usp000htrj,2014-11-07T01:43:30.662Z,"southeastern Iran",earthquake,,,,22,reviewed,teh,us
2011-01-28T04:20:36.300Z,28.15,59.07,15,5.2,mwc,148,46.1,,,us,usp000htrf,2014-11-07T01:43:30.643Z,"southeastern Iran",earthquake,,,,,reviewed,thr,gcmt
2011-01-27T21:49:45.800Z,28.406,58.958,7,4,mb,29,68.9,,,us,usp000htr0,2014-11-07T01:43:30.591Z,"southeastern Iran",earthquake,,,,7,reviewed,teh,us
2011-01-27T15:01:43.160Z,28.116,59.001,10,4.3,mb,58,66.3,,1.35,us,usp000htqe,2014-11-07T01:43:30.483Z,"southeastern Iran",earthquake,,,,15,reviewed,us,us
2011-01-27T09:07:54.800Z,28.23,58.96,22,4.8,mblg,38,116.8,,,us,usp000htq1,2014-11-07T01:43:30.430Z,"southeastern Iran",earthquake,,,,,reviewed,teh,teh
2011-01-27T08:43:26.730Z,28.128,59.057,10,5,mb,50,50.8,,1.18,us,usp000htq0,2014-11-07T01:43:30.425Z,"southeastern Iran",earthquake,,,,3,reviewed,us,us
2011-01-27T08:38:28.340Z,28.195,59.015,10,6.2,mww,296,24.1,,1.05,us,usp000htpz,2017-04-13T22:25:51.305Z,"southeastern Iran",earthquake,,,,,reviewed,us,us
2011-01-27T07:18:16.100Z,28.247,59.026,5,4,mblg,11,82.5,,,us,usp000htpy,2014-11-07T01:43:30.359Z,"southeastern Iran",earthquake,,,,,reviewed,teh,teh
2011-01-27T07:02:03.400Z,28.167,58.907,10,4.9,mwc,92,65.3,,1.27,us,usp000htpx,2014-11-07T01:43:30.317Z,"southeastern Iran",earthquake,,,,,reviewed,us,gcmt
2011-01-18T11:34:09.000Z,28.21,56.38,22,4.5,mb,17,108.1,,,us,usp000htaq,2014-11-07T01:43:27.474Z,"southern Iran",earthquake,,,,1,reviewed,teh,us
2011-01-18T11:25:59.690Z,28.204,56.281,10,4.7,mb,60,39.9,,1.14,us,usp000htan,2014-11-07T01:43:27.412Z,"southern Iran",earthquake,,,,16,reviewed,us,us
2011-01-02T15:23:45.770Z,28.262,59.308,10,4.1,ml,18,125.3,,1.14,us,usp000hsff,2014-11-07T01:43:20.245Z,"southeastern Iran",earthquake,,,,,reviewed,us,thr
2010-12-28T19:01:42.600Z,28.399,59.282,12.8,4.1,mblg,26,119.7,,,us,usp000hs71,2014-11-07T01:43:16.117Z,"southeastern Iran",earthquake,,,,,reviewed,teh,teh
2010-12-25T22:24:16.600Z,28.435,59.058,43.6,4.2,mb,53,88.5,,,us,usp000hryp,2014-11-07T01:43:14.511Z,"southeastern Iran",earthquake,,,,17,reviewed,thr,us
2010-12-22T19:04:51.300Z,26.142,57.887,46.1,4.6,mb,40,66.6,,,us,usp000hrkm,2014-11-07T01:43:12.508Z,"southern Iran",earthquake,,,,9,reviewed,thr,us
2010-12-21T12:14:18.380Z,28.161,59.058,10,4.3,mb,36,66.9,,0.94,us,usp000hr90,2014-11-07T01:43:10.426Z,"southeastern Iran",earthquake,,,,12,reviewed,us,us
2010-12-21T01:01:39.000Z,28.27,59.21,12,4.1,mblg,26,68.3,,,us,usp000hr81,2014-11-07T01:43:10.277Z,"southeastern Iran",earthquake,,,,,reviewed,teh,teh
2010-12-20T23:49:11.400Z,28.433,59.045,34.3,4,mb,40,135.4,,,us,usp000hr7x,2014-11-07T01:43:10.264Z,"southeastern Iran",earthquake,,,,8,reviewed,teh,us
2010-12-20T22:12:58.800Z,28.282,59.224,15,4.9,mb,90,68.4,,,us,usp000hr7v,2014-11-07T01:43:10.247Z,"southeastern Iran",earthquake,,,,30,reviewed,thr,us
2010-12-20T18:56:53.810Z,28.402,58.942,10,4.2,mb,15,65.5,,1.09,us,usp000hr7n,2014-11-07T01:43:10.224Z,"southeastern Iran",earthquake,,,,1,reviewed,us,us
2010-12-20T18:50:23.100Z,28.302,59.195,14.1,4.2,mb,38,68.1,,,us,usp000hr7m,2014-11-07T01:43:10.220Z,"southeastern Iran",earthquake,,,,1,reviewed,thr,us
2010-12-20T18:41:59.200Z,28.412,59.18,12,6.7,mwc,279,24.3,,1.21,us,usp000hr7k,2017-04-13T22:25:46.015Z,"southeastern Iran",earthquake,,,,,reviewed,us,us
2010-12-17T07:39:20.000Z,27.418,57.777,15,4.2,mb,53,76.7,,,us,usp000hr0t,2014-11-07T01:43:08.360Z,"southern Iran",earthquake,,,,7,reviewed,thr,us
2010-11-24T00:38:36.100Z,30.825,56.764,1,4,mblg,19,120.1,,,us,usp000hq0y,2014-11-07T01:42:57.392Z,"central Iran",earthquake,,,,,reviewed,teh,teh
2010-11-16T13:19:20.000Z,27.849,56.946,25.5,4.3,mb,49,106.9,,,us,usp000hprb,2014-11-07T01:42:55.823Z,"southern Iran",earthquake,,,,11,reviewed,teh,us
2010-11-14T14:49:27.430Z,26.398,57.223,10,4.5,mb,26,140.6,,0.95,us,usp000hpm6,2014-11-07T01:42:55.128Z,"southern Iran",earthquake,,0,,4,reviewed,us,us
2010-11-11T22:20:00.000Z,27.3,55.24,6,4.7,mb,104,50.2,,,us,usp000hpea,2014-11-07T01:42:53.993Z,"southern Iran",earthquake,,,,29,reviewed,teh,us
2010-11-11T13:37:34.240Z,27.892,56.995,26.9,4.9,mb,70,77,,1,us,usp000hpdr,2014-11-07T01:42:53.858Z,"southern Iran",earthquake,,17.8,,31,reviewed,us,us
2010-11-10T13:49:09.800Z,27.954,56.939,17,4.9,mwc,106,75.9,,,us,usp000hpcj,2016-11-10T02:35:56.949Z,"southern Iran",earthquake,,,,,reviewed,teh,gcmt
2010-10-06T23:47:59.400Z,33.391,57.208,2,4.2,mblg,42,100.3,,,us,usp000hmpy,2014-11-07T01:42:39.529Z,"eastern Iran",earthquake,,,,,reviewed,teh,teh
2010-09-15T19:57:58.400Z,30.812,56.838,14.1,4.2,mb,33,93.6,,,us,usp000hksv,2014-11-07T01:42:28.163Z,"central Iran",earthquake,,,,5,reviewed,thr,us
2010-08-11T09:06:45.100Z,26.928,55.724,10,4.4,mb,44,94,,0.88,us,usp000hhy7,2014-11-07T01:42:13.097Z,"southern Iran",earthquake,,,,9,reviewed,us,us
2010-07-31T06:52:57.800Z,29.703,56.812,4,5.4,mwc,232,22.6,,,us,usp000hh7b,2017-04-26T18:11:16.439Z,"southern Iran",earthquake,,,,,reviewed,teh,gcmt
2010-06-23T15:20:24.280Z,28.046,59.12,10,4,mb,29,95,,1.08,us,usp000hedw,2014-11-07T01:41:43.712Z,"southeastern Iran",earthquake,,,,2,reviewed,us,us
2010-06-14T04:14:53.500Z,28.32,57.21,14.1,4.2,mb,83,94.2,,,us,usp000hdyt,2014-11-07T01:41:40.918Z,"southern Iran",earthquake,,,,17,reviewed,thr,us
2010-06-14T04:13:45.800Z,28.33,57.12,15,4,mblg,38,93.7,,,us,usp000hdys,2014-11-07T01:41:40.915Z,"southern Iran",earthquake,,,,,reviewed,thr,teh
2010-06-06T17:48:57.310Z,28.277,56.978,35,4.3,mb,51,88.6,,1.1,us,usp000hdnr,2014-11-07T01:41:39.107Z,"southern Iran",earthquake,,,,14,reviewed,us,us
2010-05-30T11:12:48.000Z,32.66,55.34,4,4.2,ml,43,53.9,,,us,usp000hdd8,2014-11-07T01:41:34.186Z,"central Iran",earthquake,,,,,reviewed,teh,thr
2010-05-28T11:16:55.950Z,26.959,55.575,10,4.2,mb,51,93.9,,0.84,us,usp000hda0,2014-11-07T01:41:33.727Z,"southern Iran",earthquake,,,,7,reviewed,us,us
2010-05-28T01:50:56.000Z,28.48,56.83,6,4.8,mb,132,72.5,,,us,usp000hd92,2014-11-07T01:41:33.457Z,"southern Iran",earthquake,,,,70,reviewed,teh,us
2010-05-20T12:33:53.800Z,28.284,57.245,16,4,mb,39,94.3,,,us,usp000hcz7,2014-11-07T01:41:30.710Z,"southern Iran",earthquake,,,,3,reviewed,teh,us
2010-02-03T22:39:45.200Z,28.588,57.012,14.1,4.9,mb,105,95.6,,,us,usp000h6xj,2014-11-07T01:40:39.456Z,"southern Iran",earthquake,,,,41,reviewed,thr,us
2010-01-26T03:17:00.500Z,30.82,57.1,14.1,4.3,mblg,55,71.7,,,us,usp000h6mm,2014-11-07T01:40:34.316Z,"eastern Iran",earthquake,,,,,reviewed,thr,teh
2010-01-10T17:17:48.720Z,27.062,55.614,10,4.7,mb,87,106.2,,1.19,us,usp000h5xt,2014-11-07T01:40:26.351Z,"southern Iran",earthquake,,,,28,reviewed,us,us
2010-01-10T15:20:33.170Z,26.985,55.57,10,4.7,mb,66,106.3,,0.82,us,usp000h5xn,2014-11-07T01:40:26.337Z,"southern Iran",earthquake,,,,12,reviewed,us,us
2010-01-06T14:17:47.900Z,27.477,55.121,13.4,4.9,mb,128,79.6,,,us,usp000h5t3,2014-11-07T01:40:25.509Z,"southern Iran",earthquake,,,,52,reviewed,teh,us
2009-12-23T16:51:54.000Z,26.88,56.08,6.3,4.6,mb,77,94.2,,,us,usp000h59u,2014-11-07T01:40:18.166Z,"Strait of Hormuz",earthquake,,,,29,reviewed,thr,us
2009-11-29T03:25:31.000Z,26.7,59.92,10,4.4,mb,61,99,,,us,usp000h4j5,2014-11-07T01:40:09.586Z,"southeastern Iran",earthquake,,,,20,reviewed,teh,us
2009-11-13T03:08:12.000Z,29.01,58.71,14.1,4.2,mb,48,113.9,,,us,usp000h403,2014-11-07T01:40:06.218Z,"southeastern Iran",earthquake,,,,19,reviewed,thr,us
2009-11-13T03:06:02.500Z,28.98,58.68,15,4.4,mblg,41,99.7,,,us,usp000h402,2014-11-07T01:40:06.214Z,"southeastern Iran",earthquake,,,,,reviewed,thr,teh
2009-11-03T23:26:52.000Z,27.334,56.202,14.1,5,mwc,134,61.1,,,us,usp000h3qd,2017-04-26T18:09:39.223Z,"southern Iran",earthquake,,,,,reviewed,thr,gcmt
2009-11-03T07:48:19.800Z,29.093,58.316,10,4,mb,20,103.5,,,us,usp000h3pr,2014-11-07T01:40:03.512Z,"southeastern Iran",earthquake,,,,2,reviewed,teh,us
2009-08-07T18:59:30.980Z,26.741,57.601,46.6,4.5,mb,67,71.7,,0.92,us,usp000h02n,2014-11-07T01:39:28.799Z,"southern Iran",earthquake,,7.3,,23,reviewed,us,us
2009-07-22T06:49:56.800Z,26.739,55.809,13.2,4.1,mblg,27,94.1,,,us,usp000gzhg,2014-11-07T01:39:20.918Z,"southern Iran",earthquake,,,,,reviewed,teh,teh
2009-07-22T03:53:03.000Z,26.77,55.79,9.6,5.3,mwc,146,45.3,,,us,usp000gzhc,2016-11-10T02:15:01.840Z,"southern Iran",earthquake,,,,,reviewed,thr,gcmt
2009-07-05T14:09:50.140Z,27.439,55.57,35,4.4,mb,48,145.9,,0.76,us,usp000gyyv,2014-11-07T01:39:17.602Z,"southern Iran",earthquake,,,,15,reviewed,us,us
2009-06-23T05:02:40.920Z,28.264,56.057,10,4.9,mb,94,56.9,,1.16,us,usp000gyha,2014-11-07T01:39:11.272Z,"southern Iran",earthquake,,,,36,reviewed,us,us
2009-05-13T23:39:51.500Z,28.259,55.33,20,4.5,mb,44,93.5,,,us,usp000gx3f,2014-11-07T01:38:57.171Z,"southern Iran",earthquake,,,,4,reviewed,teh,us
2009-05-12T06:30:51.300Z,30.19,57.45,6.9,4,mb,29,160,,,us,usp000gx1x,2014-11-07T01:38:56.925Z,"eastern Iran",earthquake,,,,2,reviewed,thr,us
2009-05-12T01:37:06.300Z,32.38,59,14.5,4.5,mb,58,89.7,,,us,usp000gx1n,2014-11-07T01:38:56.869Z,"eastern Iran",earthquake,,,,8,reviewed,thr,us
2009-05-11T02:14:05.000Z,30.29,57.51,16.9,4.1,mb,42,85.5,,,us,usp000gx0d,2014-11-07T01:38:56.610Z,"eastern Iran",earthquake,,,,6,reviewed,thr,us
2009-04-14T05:10:26.300Z,26.86,55.91,6.6,4.1,mb,33,209.8,,,us,usp000gw45,2014-11-07T01:38:46.409Z,"southern Iran",earthquake,,,,7,reviewed,thr,us
2009-04-09T11:32:38.900Z,27.814,57.535,18,4.3,mb,59,109.7,,,us,usp000gvyk,2014-11-07T01:38:45.576Z,"southern Iran",earthquake,,,,15,reviewed,thr,us
2009-03-07T06:47:07.400Z,30.79,56.77,6.1,4.1,mb,57,50.5,,,us,usp000guqn,2014-11-07T01:38:33.139Z,"central Iran",earthquake,,,,5,reviewed,thr,us
2009-03-03T03:59:48.500Z,28.111,57.496,17,4.6,mb,48,69.6,,,us,usp000guju,2014-11-07T01:38:31.645Z,"southern Iran",earthquake,,,,7,reviewed,teh,us
2009-02-23T11:10:56.860Z,27.582,55.372,10,5.1,mb,106,93.7,,0.72,us,usp000guaq,2014-11-07T01:38:26.485Z,"southern Iran",earthquake,,,,62,reviewed,us,us
2009-02-22T20:54:01.630Z,28.086,55.474,22.1,4.5,mb,42,93.6,,0.89,us,usp000gua3,2014-11-07T01:38:26.354Z,"southern Iran",earthquake,,21.4,,9,reviewed,us,us
2009-02-15T21:22:22.000Z,31.065,57.073,17.5,4.9,mb,106,61.2,,,us,usp000gu1q,2015-03-24T00:58:24.599Z,"eastern Iran",earthquake,,,,34,reviewed,teh,us
2009-01-25T11:22:04.020Z,26.858,56.151,6.7,4.1,mb,28,94.2,,1.39,us,usp000gt34,2014-11-07T01:38:15.142Z,"Strait of Hormuz",earthquake,,16.5,,7,reviewed,us,us
2009-01-08T08:57:31.100Z,31.93,56.14,14.2,4.3,mblg,26,115.9,,,us,usp000gsbx,2014-11-07T01:38:10.916Z,"central Iran",earthquake,,,,,reviewed,thr,teh
2008-12-27T20:28:55.400Z,26.855,55.894,21.5,3.6,mblg,37,205.7,,,us,usp000grnc,2014-11-07T01:38:03.463Z,"southern Iran",earthquake,,,,,reviewed,teh,teh
2008-12-22T15:08:13.200Z,28.21,57.14,40.4,4.8,mb,95,110.2,,,us,usp000gr6s,2014-11-07T01:38:01.247Z,"southern Iran",earthquake,,,,54,reviewed,thr,us
2008-12-14T07:29:47.800Z,29.19,56.69,14.1,4.4,mb,45,93.8,,,us,usp000gqju,2014-11-07T01:37:58.096Z,"southern Iran",earthquake,,,,10,reviewed,thr,us
2008-12-11T05:42:07.600Z,26.85,55.82,6.8,3.9,ml,15,227.8,,,us,usp000gqcc,2014-11-07T01:37:57.201Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2008-12-09T15:09:23.900Z,26.8,55.68,14.1,5,mwc,139,45.8,,,us,usp000gq90,2016-11-10T02:05:12.238Z,"southern Iran",earthquake,,,,,reviewed,thr,gcmt
2008-12-08T14:41:43.300Z,26.92,55.85,6.1,5.1,mwc,206,45.3,,,us,usp000gq6p,2016-11-10T02:05:08.003Z,"southern Iran",earthquake,,,,,reviewed,thr,gcmt
